,vin,datetime,veh_speed,veh_km,longitude,latitude
136,wqmbpgahavumabejj,2022-10-11 08:13:05,10.4,27988.2,125.16165611006659,43.832901954532005
137,wqmbpgahavumabejj,2022-10-11 08:13:15,21.65,27988.3,125.16157528363986,43.83291809357802
138,wqmbpgahavumabejj,2022-10-11 08:13:25,16.08,27988.3,125.16157528363986,43.83291809357802
139,wqmbpgahavumabejj,2022-10-11 08:13:35,21.43,27988.4,125.16157528363986,43.83291809357802
140,wqmbpgahavumabejj,2022-10-11 08:13:45,13.1,27988.5,125.16157528363986,43.83291809357802
141,wqmbpgahavumabejj,2022-10-11 08:13:55,16.65,27988.5,125.16157528363986,43.83291809357802
142,wqmbpgahavumabejj,2022-10-11 08:14:05,16.42,27988.6,125.16157528363986,43.83291809357802
143,wqmbpgahavumabejj,2022-10-11 08:14:15,12.15,27988.6,125.16157528363986,43.83291809357802
144,wqmbpgahavumabejj,2022-10-11 08:14:25,24.3,27988.6,125.16157528363986,43.83291809357802
145,wqmbpgahavumabejj,2022-10-11 08:14:35,12.99,27988.7,125.16157528363986,43.83291809357802
146,wqmbpgahavumabejj,2022-10-11 08:14:45,17.83,27988.7,125.16157528363986,43.83291809357802
147,wqmbpgahavumabejj,2022-10-11 08:14:55,0.5,27988.8,125.16157528363986,43.83291809357802
148,wqmbpgahavumabejj,2022-10-11 08:15:05,0.0,27988.8,125.16157528363986,43.83291809357802
149,wqmbpgahavumabejj,2022-10-11 08:15:15,0.0,27988.8,125.16157528363986,43.83291809357802
150,wqmbpgahavumabejj,2022-10-11 17:49:21,0.0,27988.8,125.16157528363986,43.83291809357802
151,wqmbpgahavumabejj,2022-10-11 17:49:31,0.0,27988.8,125.16157528363986,43.83291809357802
152,wqmbpgahavumabejj,2022-10-11 17:49:41,0.0,27988.8,125.16157528363986,43.83291809357802
153,wqmbpgahavumabejj,2022-10-11 17:49:51,0.0,27988.8,125.16157528363986,43.83291809357802
154,wqmbpgahavumabejj,2022-10-11 17:50:01,0.0,27988.8,125.16157528363986,43.83291809357802
155,wqmbpgahavumabejj,2022-10-11 17:50:11,0.0,27988.8,125.16157528363986,43.83291809357802
156,wqmbpgahavumabejj,2022-10-11 17:50:21,1.63,27988.8,125.16157528363986,43.83291809357802
157,wqmbpgahavumabejj,2022-10-11 17:50:31,0.0,27988.8,125.16157528363986,43.83291809357802
158,wqmbpgahavumabejj,2022-10-11 17:50:41,9.22,27988.8,125.16157528363986,43.83291809357802
159,wqmbpgahavumabejj,2022-10-11 17:50:51,23.9,27988.8,125.16157528363986,43.83291809357802
160,wqmbpgahavumabejj,2022-10-11 17:51:01,12.2,27988.9,125.16157528363986,43.83291809357802
161,wqmbpgahavumabejj,2022-10-11 17:51:11,18.45,27988.9,125.16157528363986,43.83291809357802
162,wqmbpgahavumabejj,2022-10-11 17:51:21,23.23,27989.0,125.16157528363986,43.83291809357802
163,wqmbpgahavumabejj,2022-10-11 17:51:31,17.71,27989.0,125.16157528363986,43.83291809357802
164,wqmbpgahavumabejj,2022-10-11 17:51:41,15.46,27989.1,125.15985682176567,43.83249845194439
165,wqmbpgahavumabejj,2022-10-11 17:51:51,1.46,27989.1,125.15964126049681,43.83244087400122
166,wqmbpgahavumabejj,2022-10-11 17:52:01,20.81,27989.1,125.15951353787064,43.83251906274547
167,wqmbpgahavumabejj,2022-10-11 17:52:11,40.66,27989.2,125.15894781371713,43.833188720677164
168,wqmbpgahavumabejj,2022-10-11 17:52:21,46.63,27989.3,125.15820248758172,43.83409456914036
169,wqmbpgahavumabejj,2022-10-11 17:52:31,47.19,27989.5,125.15735238028839,43.835121532271934
170,wqmbpgahavumabejj,2022-10-11 17:52:41,43.42,27989.6,125.15657409978705,43.83607240032183
171,wqmbpgahavumabejj,2022-10-11 17:52:51,44.55,27989.7,125.15587163802203,43.83692418056064
172,wqmbpgahavumabejj,2022-10-11 17:53:01,47.19,27989.8,125.15505640969839,43.837926070304
173,wqmbpgahavumabejj,2022-10-11 17:53:11,52.25,27990.0,125.1542182085823,43.83892699127995
174,wqmbpgahavumabejj,2022-10-11 17:53:21,41.9,27990.1,125.15335803555787,43.83995792350282
175,wqmbpgahavumabejj,2022-10-11 17:53:31,31.55,27990.2,125.15271039861733,43.840740614293416
176,wqmbpgahavumabejj,2022-10-11 17:53:41,53.32,27990.3,125.15196295664543,43.84164240403463
177,wqmbpgahavumabejj,2022-10-11 17:53:51,58.95,27990.5,125.15099196048018,43.84284040153626
178,wqmbpgahavumabejj,2022-10-11 17:54:01,48.03,27990.6,125.15003989180252,43.84397838400369
179,wqmbpgahavumabejj,2022-10-11 17:54:11,30.26,27990.7,125.14966571324143,43.84486452316526
180,wqmbpgahavumabejj,2022-10-11 17:54:21,50.45,27990.8,125.15095038522732,43.845019269108214
181,wqmbpgahavumabejj,2022-10-11 17:54:31,52.59,27991.0,125.15271209895128,43.8451501795452
182,wqmbpgahavumabejj,2022-10-11 17:54:41,52.31,27991.1,125.15451564233383,43.84527997084607
183,wqmbpgahavumabejj,2022-10-11 17:54:51,55.23,27991.3,125.15635103630447,43.84541665754414
184,wqmbpgahavumabejj,2022-10-11 17:55:01,49.55,27991.4,125.15817237732527,43.84556532180439
185,wqmbpgahavumabejj,2022-10-11 17:55:11,48.54,27991.5,125.15982799260162,43.84574723255994
186,wqmbpgahavumabejj,2022-10-11 17:55:21,51.58,27991.7,125.16150351632133,43.84598305106864
187,wqmbpgahavumabejj,2022-10-11 17:55:31,55.96,27991.8,125.16329873866565,43.846281591492996
188,wqmbpgahavumabejj,2022-10-11 17:55:41,55.12,27992.0,125.16521165339097,43.84661187443926
189,wqmbpgahavumabejj,2022-10-11 17:55:51,30.48,27992.1,125.1668910143188,43.84686561519159
190,wqmbpgahavumabejj,2022-10-11 17:56:01,42.24,27992.2,125.16798956372806,43.84672364755506
191,wqmbpgahavumabejj,2022-10-11 17:56:11,49.89,27992.3,125.16913510844225,43.84730518750835
192,wqmbpgahavumabejj,2022-10-11 17:56:21,56.25,27992.5,125.17094610070994,43.847615630485514
193,wqmbpgahavumabejj,2022-10-11 17:56:31,57.99,27992.6,125.17281992210958,43.847935948024826
194,wqmbpgahavumabejj,2022-10-11 17:56:41,56.08,27992.8,125.1748174393419,43.84827202838585
195,wqmbpgahavumabejj,2022-10-11 17:56:51,36.61,27992.9,125.17646372980165,43.84855080354007
196,wqmbpgahavumabejj,2022-10-11 17:57:01,6.46,27993.0,125.17742456121681,43.8487179232074
197,wqmbpgahavumabejj,2022-10-11 17:57:11,31.95,27993.1,125.17783962487407,43.84879710824296
198,wqmbpgahavumabejj,2022-10-11 17:57:21,44.21,27993.2,125.17912671492775,43.849011603654304
199,wqmbpgahavumabejj,2022-10-11 17:57:31,37.29,27993.3,125.18053752363008,43.849238873453196
200,wqmbpgahavumabejj,2022-10-11 17:57:41,26.15,27993.4,125.18173680627771,43.84939158552145
201,wqmbpgahavumabejj,2022-10-11 17:57:51,0.0,27993.4,125.18210597290069,43.84945387489984
202,wqmbpgahavumabejj,2022-10-11 17:58:01,0.0,27993.4,125.18210297957886,43.849452880929235
203,wqmbpgahavumabejj,2022-10-11 17:58:11,0.0,27993.4,125.18209898853586,43.84945188878329
204,wqmbpgahavumabejj,2022-10-11 17:58:21,0.0,27993.4,125.18209599521408,43.84945089481286
205,wqmbpgahavumabejj,2022-10-11 17:58:31,0.0,27993.4,125.18209399945535,43.849448899573666
206,wqmbpgahavumabejj,2022-10-11 17:59:21,0.0,27993.4,125.18208601847688,43.849453911391954
207,wqmbpgahavumabejj,2022-10-11 17:59:31,23.45,27993.4,125.18249110760058,43.84954212175875
208,wqmbpgahavumabejj,2022-10-11 17:59:41,21.99,27993.5,125.18264984199408,43.85015149306869
209,wqmbpgahavumabejj,2022-10-11 17:59:51,11.3,27993.5,125.18265686496447,43.85039734347306
210,wqmbpgahavumabejj,2022-10-11 18:00:01,23.06,27993.6,125.18261404386365,43.85090913678131
211,wqmbpgahavumabejj,2022-10-11 18:00:11,40.21,27993.7,125.18335837160335,43.85106869145967
212,wqmbpgahavumabejj,2022-10-11 18:00:21,50.79,27993.8,125.18489386605474,43.850994950073115
213,wqmbpgahavumabejj,2022-10-11 18:00:31,45.28,27993.9,125.186583020823,43.85087998058497
214,wqmbpgahavumabejj,2022-10-11 18:00:41,30.48,27994.0,125.18762266220139,43.85079217816896
215,wqmbpgahavumabejj,2022-10-11 18:00:51,45.05,27994.1,125.18881298999204,43.85079507295503
216,wqmbpgahavumabejj,2022-10-11 18:01:01,35.55,27994.2,125.19020091040436,43.850911578464746
217,wqmbpgahavumabejj,2022-10-11 18:01:11,37.57,27994.3,125.19108795986703,43.85102497640224
218,wqmbpgahavumabejj,2022-10-11 18:01:21,34.31,27994.4,125.19239312115485,43.8512745940219
219,wqmbpgahavumabejj,2022-10-11 18:01:31,37.85,27994.5,125.19347677901183,43.85146264656402
220,wqmbpgahavumabejj,2022-10-11 18:01:41,37.68,27994.6,125.19471212901169,43.85166745506791
221,wqmbpgahavumabejj,2022-10-11 18:01:51,8.77,27994.7,125.19578883622141,43.851825577529496
222,wqmbpgahavumabejj,2022-10-11 18:02:01,20.75,27994.7,125.19608421118113,43.851872064295094
223,wqmbpgahavumabejj,2022-10-11 18:02:11,35.66,27994.8,125.19712302543351,43.852036271456164
224,wqmbpgahavumabejj,2022-10-11 18:02:21,22.33,27994.9,125.19814190828158,43.852242507390734
225,wqmbpgahavumabejj,2022-10-11 18:02:31,20.08,27994.9,125.19886142604805,43.852392271388325
226,wqmbpgahavumabejj,2022-10-11 18:02:41,21.82,27995.0,125.1996518085724,43.85254793041815
227,wqmbpgahavumabejj,2022-10-11 18:02:51,3.82,27995.0,125.20008293188219,43.85263320409497
228,wqmbpgahavumabejj,2022-10-11 18:03:01,11.86,27995.1,125.20025059415605,43.85267991510308
229,wqmbpgahavumabejj,2022-10-11 18:03:11,28.63,27995.1,125.20077652666306,43.85275005498261
230,wqmbpgahavumabejj,2022-10-11 18:03:21,35.71,27995.2,125.20184737374267,43.85290231652023
231,wqmbpgahavumabejj,2022-10-11 18:03:31,29.58,27995.3,125.20302503486373,43.8530574403207
232,wqmbpgahavumabejj,2022-10-11 18:03:41,32.23,27995.4,125.20385341237576,43.85318312993059
233,wqmbpgahavumabejj,2022-10-11 18:03:51,39.93,27995.5,125.20508404625703,43.853448168680316
234,wqmbpgahavumabejj,2022-10-11 18:04:01,25.25,27995.6,125.20631673035327,43.853805188981916
235,wqmbpgahavumabejj,2022-10-11 18:04:11,43.08,27995.6,125.20722904675188,43.85409373400523
236,wqmbpgahavumabejj,2022-10-11 18:04:21,30.2,27995.8,125.2085157126503,43.8545037156333
237,wqmbpgahavumabejj,2022-10-11 18:04:31,31.1,27995.8,125.2093432373504,43.85477043814825
238,wqmbpgahavumabejj,2022-10-11 18:04:41,37.35,27995.9,125.21040936324748,43.85509083169371
239,wqmbpgahavumabejj,2022-10-11 18:04:51,37.23,27996.0,125.21156835884342,43.85539614377228
240,wqmbpgahavumabejj,2022-10-11 18:05:01,15.07,27996.1,125.21270942485775,43.85568252573707
241,wqmbpgahavumabejj,2022-10-11 18:05:11,2.75,27996.1,125.21297198577989,43.85574815868557
242,wqmbpgahavumabejj,2022-10-11 18:05:21,6.46,27996.2,125.21317764537737,43.85581186564431
243,wqmbpgahavumabejj,2022-10-11 18:05:31,0.33,27996.2,125.21350510596052,43.85591140257068
244,wqmbpgahavumabejj,2022-10-11 18:05:41,0.0,27996.2,125.21352906500896,43.85590837458158
245,wqmbpgahavumabejj,2022-10-11 18:05:51,0.22,27996.2,125.21355402317697,43.855910342574475
246,wqmbpgahavumabejj,2022-10-11 18:06:01,0.0,27996.2,125.2135550218059,43.8559123402197
247,wqmbpgahavumabejj,2022-10-11 18:06:11,14.0,27996.2,125.21382358126631,43.85598596756717
